Verna Bloom;Animal House; true
Victor Banerjee;Passage to India, A; true
Victor Jory;Miracle Worker, The; true
Victor McLaglen;Quiet Man, The; true
Victor McLaglen;Informer, The; true
Victor Varconi;Divine Lady, The; true
Victor Wong;Last Emperor, The; true
Viggo Mortensen;Lord of the Rings: The Two Towers, The; true
Vin Diesel;XXX; true
Vin Diesel;Fast & Furious; true
Vin Diesel;Fast Five; true
Vin Diesel;Fast and the Furious, The; true
Vince Vaughn;Mr. & Mrs. Smith; true
Vince Vaughn;Lost World: Jurassic Park, The; true
Vince Vaughn;Wedding Crashers; true
Vincent Cassel;Black Swan; true
Vincent Cassel;Shrek; true
Vincent DOnofrio;Men in Black; true
Vincent Gardenia;Moonstruck; true
Vincent Price;Song of Bernadette, The; true
Vincent Regan;300; true
Ving Rhames;Mission: Impossible III; true
Ving Rhames;Mission: Impossible II; true
Viola Davis;The Help; true
Virginia Grey;Rose Tattoo, The; true
Virginia Mayo;Best Years of Our Lives, The; true
Virginia Vincent;I Want to Live!; true
Vivien Leigh;Streetcar Named Desire, A; true
Vivien Leigh;Gone with the Wind; true
Vladimir Sokoloff;For Whom the Bell Tolls; true
Wallace Beery;Champ, The; true
Wallace Beery;Min and Bill; true
Wallace Beery;Grand Hotel; true
Wallace Ford;Informer, The; true
Wallace Ford;Patch of Blue, A; true
Wallace Shawn;Toy Story; true
Walter Brennan;Kentucky; true
Walter Brennan;Westerner, The; true
Walter Brennan;Sergeant York; true
Walter Brennan;Come and Get It; true
Walter Connolly;Good Earth, The; true
Walter Connolly;It Happened One Night; true
Walter Huston;Yankee Doodle Dandy; true
Walter Huston;Treasure of the Sierra Madre, The; true
Walter Matthau;Fortune Cookie, The; true
Walter Matthau;California Suite; true
Walter Matthau;Sunshine Boys, The; true
Walter Matthau;Cactus Flower; true
Walter Pidgeon;How Green Was My Valley; true
Walter Pidgeon;Funny Girl; true
Walter Pidgeon;Bad and the Beautiful, The; true
Walter Pidgeon;Mrs. Miniver; true
Wanda Sykes;Over the Hedge; true
Ward Bond;Quiet Man, The; true
Warner Baxter;In Old Arizona; true
Warren Beatty;Reds; true
Warren Beatty;Shampoo; true
Warren Beatty;Bonnie and Clyde; true
Warren Oates;In the Heat of the Night; true
Wendy Crewson;Air Force One; true
Wendy Crewson;Santa Clause, The; true
Wendy Hiller;Separate Tables; true
Wendy Hiller;Man for All Seasons, A; true
Wendy Makkena;Sister Act; true
Wenwen Han;The Karate Kid; true
Wes Bentley;The Hunger Games; true
Wes Bentley;American Beauty; true
Wesley Addy;Network; true
Wesley Lau;I Want to Live!; true
Whit Bissell;Hud; true
Whoopi Goldberg;Sister Act; true
Whoopi Goldberg;Ghost; true
Wilford Brimley;Cocoon; true
Wilford Brimley;Tender Mercies; true
Wilfrid Hyde-White;My Fair Lady; true
Will Arnett;Horton Hears a Who!; true
Will Arnett;Monsters vs Aliens; true
Will Arnett;Despicable Me; true
Will Ferrell;Elf; true
Will i Am;X-Men Origins: Wolverine; true
Will Patton;Armageddon; true
Will Smith;Hitch; true
Will Smith;Men in Black II; true
Will Smith;I Am Legend; true
Will Smith;I, Robot; true
Will Smith;Hancock; true
Will Smith;Men in Black; true
Will Smith;Bad Boys II; true
Will Smith;Shark Tale; true
Will Smith;Men in Black 3; true
Will Smith;The Pursuit of Happyness; true
Willard Robertson;Skippy; true
Willem Dafoe;Platoon; true
Willem Dafoe;Finding Nemo; true
Willem Dafoe;Affliction; true
Willem Dafoe;Spider-Man; true
Willem Dafoe;English Patient, The; true
William Boyd;Two Arabian Knights; true
William Collier Jr.;Cimarron; true
William Daniels;Thousand Clowns, A; true
William Daniels;Graduate, The; true
William Eythe;Song of Bernadette, The; true
William Fichtner;Perfect Storm, The; true
William H. Macy;Wild Hogs; true
William H. Macy;Jurassic Park III; true
William H. Macy;Fargo; true
William Hickey;Prizzis Honor; true
William Holden;Stalag 17; true
William Holden;Network; true
William Holden;Born Yesterday; true
William Holden;Bridge on the River Kwai, The; true
William Holden;Country Girl, The; true
William Hurt;Kiss of the Spider Woman; true
William Hurt;Accidental Tourist, The; true
William Hurt;Children of a Lesser God; true
William Janney;Coquette; true
William Moseley;The Chronicles of Narnia: Prince Caspian; true
William Moseley;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe; true
William Powell;Mister Roberts; true
William Powell;Great Ziegfeld, The; true
William Powell;Last Command, The; true
William Prince;Cyrano de Bergerac; true
William Redfield;One Flew Over the Cuckoos Nest; true
William Shatner;Over the Hedge; true
Willow Shields;The Hunger Games; true
Willow Smith;I Am Legend; true
Winona Ryder;Black Swan; true
Winona Ryder;Girl, Interrupted; true
Woody Allen;Annie Hall; true
Woody Harrelson;No Country for Old Men; true
Xavier Samuel;The Twilight Saga: Eclipse; true
Yeardley Smith;The Simpsons Movie; true
Yul Brynner;Anastasia; true
Yul Brynner;King and I, The; true
Yvan Attal;Rush Hour 3; true
Zac Efron;The Lorax; true
Zach Braff;Chicken Little; true
Zach Galifianakis;The Hangover; true
Zach Galifianakis;The Hangover Part II; true
Zach Galligan;Gremlins; true
Zachary Levi;Alvin and the Chipmunks: The Squeakquel; true
Zachary Levi;Tangled; true
Zachary Quinto;Star Trek; true
Zachary Scott;Mildred Pierce; true
Ziyi Zhang;Rush Hour 2; true
Zoe Saldana;Avatar; true
